Number of clusters	Members in cluster	Percentage of total
4768	4	.00900
4769	4	.00900
4770	4	.00900
4771	4	.00900
4772	4	.00900
4773	4	.00900
4774	4	.00900
4775	4	.00900
4776	4	.00900
4777	4	.00900
4778	4	.00900
4779	4	.00900
4780	4	.00900
4781	4	.00900
4782	4	.00900
4783	4	.00900
4784	4	.00900
4785	4	.00900
4786	4	.00900
4787	4	.00900
4788	4	.00900
4789	4	.00900
4790	4	.00900
4791	4	.00900
4792	4	.00900
4793	4	.00900
4794	4	.00900
4795	4	.00900
4796	4	.00900
4797	4	.00900
4798	4	.00900
4799	4	.00900
4800	4	.00900
4801	4	.00900
4802	4	.00900
4803	4	.00900
4804	4	.00900
4805	4	.00900
4806	4	.00900
4807	4	.00900
4808	4	.00900
4809	4	.00900
4810	4	.00900
4811	4	.00900
4812	4	.00900
4813	4	.00900
4814	4	.00900
4815	4	.00900
4816	4	.00900
4817	4	.00900
4818	4	.00900
4819	4	.00900
4820	4	.00900
4821	4	.00900
4822	4	.00900
4823	4	.00900
4824	4	.00900
4825	4	.00900
4826	4	.00900
4827	4	.00900
4828	4	.00900
4829	4	.00900
4830	4	.00900
4831	4	.00900
4832	4	.00900
4833	4	.00900
4834	4	.00900
4835	4	.00900
4836	4	.00900
4837	4	.00900
4838	4	.00900
4839	4	.00900
4840	4	.00900
4841	4	.00900
4842	4	.00900
4843	4	.00900
4844	4	.00900
4845	4	.00900
4846	4	.00900
4847	4	.00900
4848	4	.00900
4849	4	.00900
4850	4	.00900
4851	4	.00900
4852	4	.00900
4853	4	.00900
4854	4	.00900
4855	4	.00900
4856	4	.00900
4857	4	.00900
4858	4	.00900
4859	4	.00900
4860	4	.00900
4861	4	.00900
4862	4	.00900
4863	4	.00900
4864	4	.00900
4865	4	.00900
4866	4	.00900
4867	4	.00900
4868	4	.00900
4869	4	.00900
4870	4	.00900
4871	4	.00900
4872	4	.00900
4873	4	.00900
4874	4	.00900
4875	4	.00900
4876	4	.00900
4877	4	.00900
4878	4	.00900
4879	4	.00900
4880	4	.00900
4881	4	.00900
4882	4	.00900
4883	4	.00900
4884	4	.00900
4885	4	.00900
4886	4	.00900
4887	4	.00900
4888	4	.00900
4889	4	.00900
4890	4	.00900
4891	4	.00900
4892	4	.00900
4893	4	.00900
4894	4	.00900
4895	4	.00900
4896	4	.00900
4897	4	.00900
4898	4	.00900
4899	4	.00900
4900	4	.00900
4901	4	.00900
4902	4	.00900
4903	4	.00900
4904	4	.00900
4905	4	.00900
4906	4	.00900
4907	4	.00900
4908	4	.00900
4909	4	.00900
4910	4	.00900
4911	4	.00900
4912	4	.00900
4913	4	.00900
4914	4	.00900
4915	4	.00900
4916	4	.00900
4917	4	.00900
4918	4	.00900
4919	4	.00900
4920	4	.00900
4921	4	.00900
4922	4	.00900
4923	4	.00900
4924	4	.00900
4925	4	.00900
4926	4	.00900
4927	4	.00900
4928	4	.00900
4929	4	.00900
4930	4	.00900
4931	4	.00900
4932	4	.00900
4933	4	.00900
4934	4	.00900
4935	4	.00900
4936	4	.00900
4937	4	.00900
4938	4	.00900
4939	4	.00900
4940	4	.00900
4941	4	.00900
4942	4	.00900
4943	4	.00900
4944	4	.00900
4945	4	.00900
4946	4	.00900
4947	4	.00900
4948	4	.00900
4949	4	.00900
4950	4	.00900
4951	4	.00900
4952	4	.00900
4953	4	.00900
4954	4	.00900
4955	4	.00900
4956	4	.00900
4957	4	.00900
4958	4	.00900
4959	4	.00900
4960	4	.00900
4961	4	.00900
4962	4	.00900
4963	4	.00900
4964	4	.00900
4965	4	.00900
4966	4	.00900
4967	4	.00900
4968	4	.00900
4969	4	.00900
4970	4	.00900
4971	4	.00900
4972	4	.00900
4973	4	.00900
4974	4	.00900
4975	4	.00900
4976	4	.00900
4977	4	.00900
4978	4	.00900
4979	4	.00900
4980	4	.00900
4981	4	.00900
4982	4	.00900
4983	4	.00900
4984	4	.00900
4985	4	.00900
4986	4	.00900
4987	4	.00900
4988	4	.00900
4989	4	.00900
4990	4	.00900
4991	4	.00900
4992	4	.00900
4993	4	.00900
4994	4	.00900
4995	4	.00900
4996	4	.00900
4997	4	.00900
4998	4	.00900
4999	4	.00900
5000	4	.00900
5001	4	.00900
5002	4	.00900
5003	4	.00900
5004	4	.00900
5005	4	.00900
5006	4	.00900
5007	4	.00900
5008	4	.00900
5009	4	.00900
5010	4	.00900
5011	4	.00900
5012	4	.00900
5013	4	.00900
5014	4	.00900
5015	4	.00900
5016	4	.00900
5017	4	.00900
5018	4	.00900
5019	4	.00900
5020	4	.00900
5021	4	.00900
5022	4	.00900
5023	4	.00900
5024	4	.00900
5025	4	.00900
5026	4	.00900
5027	4	.00900
5028	4	.00900
5029	4	.00900
5030	4	.00900
5031	4	.00900
5032	4	.00900
5033	4	.00900
5034	4	.00900
5035	4	.00900
5036	4	.00900
5037	4	.00900
5038	4	.00900
5039	4	.00900
5040	4	.00900
5041	4	.00900
5042	4	.00900
5043	4	.00900
5044	4	.00900
5045	4	.00900
5046	4	.00900
5047	4	.00900
5048	4	.00900
5049	4	.00900
5050	4	.00900
5051	4	.00900
5052	4	.00900
5053	4	.00900
5054	4	.00900
5055	4	.00900
5056	4	.00900
5057	4	.00900
5058	4	.00900
5059	4	.00900
5060	4	.00900
5061	4	.00900
5062	4	.00900
5063	4	.00900
5064	4	.00900
5065	4	.00900
5066	4	.00900
5067	4	.00900
5068	4	.00900
5069	4	.00900
5070	4	.00900
5071	4	.00900
5072	4	.00900
5073	4	.00900
5074	4	.00900
5075	4	.00900
5076	4	.00900
5077	4	.00900
5078	4	.00900
5079	4	.00900
5080	4	.00900
5081	4	.00900
5082	4	.00900
5083	4	.00900
5084	4	.00900
5085	4	.00900
5086	4	.00900
5087	4	.00900
5088	4	.00900
5089	4	.00900
5090	4	.00900
5091	4	.00900
5092	4	.00900
5093	4	.00900
5094	4	.00900
5095	4	.00900
5096	4	.00900
5097	4	.00900
5098	4	.00900
5099	4	.00900
5100	4	.00900
5101	4	.00900
5102	3	.00600
5103	3	.00600
5104	3	.00600
5105	3	.00600
5106	3	.00600
5107	3	.00600
5108	3	.00600
5109	3	.00600
5110	3	.00600
5111	3	.00600
5112	3	.00600
5113	3	.00600
5114	3	.00600
5115	3	.00600
5116	3	.00600
5117	3	.00600
5118	3	.00600
5119	3	.00600
5120	3	.00600
5121	3	.00600
5122	3	.00600
5123	3	.00600
5124	3	.00600
5125	3	.00600
5126	3	.00600
5127	3	.00600
5128	3	.00600
5129	3	.00600
5130	3	.00600
5131	3	.00600
5132	3	.00600
5133	3	.00600
5134	3	.00600
5135	3	.00600
5136	3	.00600
5137	3	.00600
5138	3	.00600
5139	3	.00600
5140	3	.00600
5141	3	.00600
5142	3	.00600
5143	3	.00600
5144	3	.00600
5145	3	.00600
5146	3	.00600
5147	3	.00600
5148	3	.00600
5149	3	.00600
5150	3	.00600
5151	3	.00600
5152	3	.00600
5153	3	.00600
5154	3	.00600
5155	3	.00600
5156	3	.00600
5157	3	.00600
5158	3	.00600
5159	3	.00600
5160	3	.00600
5161	3	.00600
5162	3	.00600
5163	3	.00600
5164	3	.00600
5165	3	.00600
5166	3	.00600
5167	3	.00600
5168	3	.00600
5169	3	.00600
5170	3	.00600
5171	3	.00600
5172	3	.00600
5173	3	.00600
5174	3	.00600
5175	3	.00600
5176	3	.00600
5177	3	.00600
5178	3	.00600
5179	3	.00600
5180	3	.00600
5181	3	.00600
5182	3	.00600
5183	3	.00600
5184	3	.00600
5185	3	.00600
5186	3	.00600
5187	3	.00600
5188	3	.00600
5189	3	.00600
5190	3	.00600
5191	3	.00600
5192	3	.00600
5193	3	.00600
5194	3	.00600
5195	3	.00600
5196	3	.00600
5197	3	.00600
5198	3	.00600
5199	3	.00600
5200	3	.00600
5201	3	.00600
5202	3	.00600
5203	3	.00600
5204	3	.00600
5205	3	.00600
5206	3	.00600
5207	3	.00600
5208	3	.00600
5209	3	.00600
5210	3	.00600
5211	3	.00600
5212	3	.00600
5213	3	.00600
5214	3	.00600
5215	3	.00600
5216	3	.00600
5217	3	.00600
5218	3	.00600
5219	3	.00600
5220	3	.00600
5221	3	.00600
5222	3	.00600
5223	3	.00600
5224	3	.00600
5225	3	.00600
5226	3	.00600
5227	3	.00600
5228	3	.00600
5229	3	.00600
5230	3	.00600
5231	3	.00600
5232	3	.00600
5233	3	.00600
5234	3	.00600
5235	3	.00600
5236	3	.00600
5237	3	.00600
5238	3	.00600
5239	3	.00600
5240	3	.00600
5241	3	.00600
5242	3	.00600
5243	3	.00600
5244	3	.00600
5245	3	.00600
5246	3	.00600
5247	3	.00600
5248	3	.00600
5249	3	.00600
5250	3	.00600
5251	3	.00600
5252	3	.00600
5253	3	.00600
5254	3	.00600
5255	3	.00600
5256	3	.00600
5257	3	.00600
5258	3	.00600
5259	3	.00600
5260	3	.00600
5261	3	.00600
5262	3	.00600
5263	3	.00600
5264	3	.00600
5265	3	.00600
5266	3	.00600
5267	3	.00600
5268	3	.00600
5269	3	.00600
5270	3	.00600
5271	3	.00600
5272	3	.00600
5273	3	.00600
5274	3	.00600
5275	3	.00600
5276	3	.00600
5277	3	.00600
5278	3	.00600
5279	3	.00600
5280	3	.00600
5281	3	.00600
5282	3	.00600
5283	3	.00600
5284	3	.00600
5285	3	.00600
5286	3	.00600
5287	3	.00600
5288	3	.00600
5289	3	.00600
5290	3	.00600
5291	3	.00600
5292	3	.00600
5293	3	.00600
5294	3	.00600
5295	3	.00600
5296	3	.00600
5297	3	.00600
5298	3	.00600
5299	3	.00600
5300	3	.00600
5301	3	.00600
5302	3	.00600
5303	3	.00600
5304	3	.00600
5305	3	.00600
5306	3	.00600
5307	3	.00600
5308	3	.00600
5309	3	.00600
5310	3	.00600
5311	3	.00600
5312	3	.00600
5313	3	.00600
5314	3	.00600
5315	3	.00600
5316	3	.00600
5317	3	.00600
5318	3	.00600
5319	3	.00600
5320	3	.00600
5321	3	.00600
5322	3	.00600
5323	3	.00600
5324	3	.00600
5325	3	.00600
5326	3	.00600
5327	3	.00600
5328	3	.00600
5329	3	.00600
5330	3	.00600
5331	3	.00600
5332	3	.00600
5333	3	.00600
5334	3	.00600
5335	3	.00600
5336	3	.00600
5337	3	.00600
5338	3	.00600
5339	3	.00600
5340	3	.00600
5341	3	.00600
5342	3	.00600
5343	3	.00600
5344	3	.00600
5345	3	.00600
5346	3	.00600
5347	3	.00600
5348	3	.00600
5349	3	.00600
5350	3	.00600
5351	3	.00600
5352	3	.00600
5353	3	.00600
5354	3	.00600
5355	3	.00600
5356	3	.00600
5357	3	.00600
5358	3	.00600
5359	3	.00600
5360	3	.00600
5361	3	.00600
5362	3	.00600
5363	3	.00600
5364	3	.00600
5365	3	.00600
5366	3	.00600
5367	3	.00600
5368	3	.00600
5369	3	.00600
5370	3	.00600
5371	3	.00600
5372	3	.00600
5373	3	.00600
5374	3	.00600
5375	3	.00600
5376	3	.00600
5377	3	.00600
5378	3	.00600
5379	3	.00600
5380	3	.00600
5381	3	.00600
5382	3	.00600
5383	3	.00600
5384	3	.00600
5385	3	.00600
5386	3	.00600
5387	3	.00600
5388	3	.00600
5389	3	.00600
5390	3	.00600
5391	3	.00600
5392	3	.00600
5393	3	.00600
5394	3	.00600
5395	3	.00600
5396	3	.00600
5397	3	.00600
5398	3	.00600
5399	3	.00600
5400	3	.00600
5401	3	.00600
5402	3	.00600
5403	3	.00600
5404	3	.00600
5405	3	.00600
5406	3	.00600
5407	3	.00600
5408	3	.00600
5409	3	.00600
5410	3	.00600
5411	3	.00600
5412	3	.00600
5413	3	.00600
5414	3	.00600
5415	3	.00600
5416	3	.00600
5417	3	.00600
5418	3	.00600
5419	3	.00600
5420	3	.00600
5421	3	.00600
5422	3	.00600
5423	3	.00600
5424	3	.00600
5425	3	.00600
5426	3	.00600
5427	3	.00600
5428	3	.00600
5429	3	.00600
5430	3	.00600
5431	3	.00600
5432	3	.00600
5433	3	.00600
5434	3	.00600
5435	3	.00600
5436	3	.00600
5437	3	.00600
5438	3	.00600
5439	3	.00600
5440	3	.00600
5441	3	.00600
5442	3	.00600
5443	3	.00600
5444	3	.00600
5445	3	.00600
5446	3	.00600
5447	3	.00600
5448	3	.00600
5449	3	.00600
5450	3	.00600
5451	3	.00600
5452	3	.00600
5453	3	.00600
5454	3	.00600
5455	3	.00600
5456	3	.00600
5457	3	.00600
5458	3	.00600
5459	3	.00600
5460	3	.00600
5461	3	.00600
5462	3	.00600
5463	3	.00600
5464	3	.00600
5465	3	.00600
5466	3	.00600
5467	3	.00600
5468	3	.00600
5469	3	.00600
5470	3	.00600
5471	3	.00600
5472	3	.00600
5473	3	.00600
5474	3	.00600
5475	3	.00600
5476	3	.00600
5477	3	.00600
5478	3	.00600
5479	3	.00600
5480	3	.00600
5481	3	.00600
5482	3	.00600
5483	3	.00600
5484	3	.00600
5485	3	.00600
5486	3	.00600
5487	3	.00600
5488	3	.00600
5489	3	.00600
5490	3	.00600
5491	3	.00600
5492	3	.00600
5493	3	.00600
5494	3	.00600
5495	3	.00600
5496	3	.00600
5497	3	.00600
5498	3	.00600
5499	3	.00600
5500	3	.00600
5501	3	.00600
5502	3	.00600
5503	3	.00600
5504	3	.00600
5505	3	.00600
5506	3	.00600
5507	3	.00600
5508	3	.00600
5509	3	.00600
5510	3	.00600
5511	3	.00600
5512	3	.00600
5513	3	.00600
5514	3	.00600
5515	3	.00600
5516	3	.00600
5517	3	.00600
5518	3	.00600
5519	3	.00600
5520	3	.00600
5521	3	.00600
5522	3	.00600
5523	3	.00600
5524	3	.00600
5525	3	.00600
5526	3	.00600
5527	3	.00600
5528	3	.00600
5529	3	.00600
5530	3	.00600
5531	3	.00600
5532	3	.00600
5533	3	.00600
5534	3	.00600
5535	3	.00600
5536	3	.00600
5537	3	.00600
5538	3	.00600
5539	3	.00600
5540	3	.00600
5541	3	.00600
5542	3	.00600
5543	3	.00600
5544	3	.00600
5545	3	.00600
5546	3	.00600
5547	3	.00600
5548	3	.00600
5549	3	.00600
5550	3	.00600
5551	3	.00600
5552	3	.00600
5553	3	.00600
5554	3	.00600
5555	3	.00600
5556	3	.00600
5557	3	.00600
5558	3	.00600
5559	3	.00600
5560	3	.00600
5561	3	.00600
5562	3	.00600
5563	3	.00600
5564	3	.00600
5565	3	.00600
5566	3	.00600
5567	3	.00600
5568	3	.00600
5569	3	.00600
5570	3	.00600
5571	3	.00600
5572	3	.00600
5573	3	.00600
5574	3	.00600
5575	3	.00600
5576	3	.00600
5577	3	.00600
5578	3	.00600
5579	3	.00600
5580	3	.00600
5581	3	.00600
5582	3	.00600
5583	3	.00600
5584	3	.00600
5585	3	.00600
5586	3	.00600
5587	3	.00600
5588	3	.00600
5589	3	.00600
5590	3	.00600
5591	3	.00600
5592	3	.00600
5593	3	.00600
5594	3	.00600
5595	3	.00600
5596	3	.00600
5597	3	.00600
5598	3	.00600
5599	3	.00600
5600	3	.00600
5601	3	.00600
5602	3	.00600
5603	3	.00600
5604	3	.00600
5605	3	.00600
5606	3	.00600
5607	3	.00600
5608	3	.00600
5609	3	.00600
5610	3	.00600
5611	3	.00600
5612	3	.00600
5613	3	.00600
5614	3	.00600
5615	3	.00600
5616	3	.00600
5617	3	.00600
5618	3	.00600
5619	3	.00600
5620	3	.00600
5621	3	.00600
5622	3	.00600
5623	3	.00600
5624	3	.00600
5625	3	.00600
5626	3	.00600
5627	3	.00600
5628	3	.00600
5629	3	.00600
5630	3	.00600
5631	3	.00600
5632	3	.00600
5633	3	.00600
5634	3	.00600
5635	3	.00600
5636	3	.00600
5637	2	.00400
5638	2	.00400
5639	2	.00400
5640	2	.00400
5641	2	.00400
5642	2	.00400
5643	2	.00400
5644	2	.00400
5645	2	.00400
5646	2	.00400
5647	2	.00400
5648	2	.00400
5649	2	.00400
5650	2	.00400
5651	2	.00400
5652	2	.00400
5653	2	.00400
5654	2	.00400
5655	2	.00400
5656	2	.00400
5657	2	.00400
5658	2	.00400
5659	2	.00400
5660	2	.00400
5661	2	.00400
5662	2	.00400
5663	2	.00400
5664	2	.00400
5665	2	.00400
5666	2	.00400
5667	2	.00400
5668	2	.00400
5669	2	.00400
5670	2	.00400
5671	2	.00400
5672	2	.00400
5673	2	.00400
5674	2	.00400
5675	2	.00400
5676	2	.00400
5677	2	.00400
5678	2	.00400
5679	2	.00400
5680	2	.00400
5681	2	.00400
5682	2	.00400
5683	2	.00400
5684	2	.00400
5685	2	.00400
5686	2	.00400
5687	2	.00400
5688	2	.00400
5689	2	.00400
5690	2	.00400
5691	2	.00400
5692	2	.00400
5693	2	.00400
5694	2	.00400
5695	2	.00400
5696	2	.00400
5697	2	.00400
5698	2	.00400
5699	2	.00400
5700	2	.00400
5701	2	.00400
5702	2	.00400
5703	2	.00400
5704	2	.00400
5705	2	.00400
5706	2	.00400
5707	2	.00400
5708	2	.00400
5709	2	.00400
5710	2	.00400
5711	2	.00400
5712	2	.00400
5713	2	.00400
5714	2	.00400
5715	2	.00400
5716	2	.00400
5717	2	.00400
5718	2	.00400
5719	2	.00400
5720	2	.00400
5721	2	.00400
5722	2	.00400
5723	2	.00400
5724	2	.00400
5725	2	.00400
5726	2	.00400
5727	2	.00400
5728	2	.00400
5729	2	.00400
5730	2	.00400
5731	2	.00400
5732	2	.00400
5733	2	.00400
5734	2	.00400
5735	2	.00400
5736	2	.00400
5737	2	.00400
5738	2	.00400
5739	2	.00400
5740	2	.00400
5741	2	.00400
5742	2	.00400
5743	2	.00400
5744	2	.00400
5745	2	.00400
5746	2	.00400
5747	2	.00400
5748	2	.00400
5749	2	.00400
5750	2	.00400
5751	2	.00400
5752	2	.00400
5753	2	.00400
5754	2	.00400
5755	2	.00400
5756	2	.00400
5757	2	.00400
5758	2	.00400
5759	2	.00400
5760	2	.00400
5761	2	.00400
5762	2	.00400
5763	2	.00400
5764	2	.00400
5765	2	.00400
5766	2	.00400
5767	2	.00400
5768	2	.00400
5769	2	.00400
5770	2	.00400
5771	2	.00400
5772	2	.00400
5773	2	.00400
5774	2	.00400
5775	2	.00400
5776	2	.00400
5777	2	.00400
5778	2	.00400
5779	2	.00400
5780	2	.00400
5781	2	.00400
5782	2	.00400
5783	2	.00400
5784	2	.00400
5785	2	.00400
5786	2	.00400
5787	2	.00400
5788	2	.00400
5789	2	.00400
5790	2	.00400
5791	2	.00400
5792	2	.00400
5793	2	.00400
5794	2	.00400
5795	2	.00400
5796	2	.00400
5797	2	.00400
5798	2	.00400
5799	2	.00400
5800	2	.00400
5801	2	.00400
5802	2	.00400
5803	2	.00400
5804	2	.00400
5805	2	.00400
5806	2	.00400
5807	2	.00400
5808	2	.00400
5809	2	.00400
5810	2	.00400
5811	2	.00400
5812	2	.00400
5813	2	.00400
5814	2	.00400
5815	2	.00400
5816	2	.00400
5817	2	.00400
5818	2	.00400
5819	2	.00400
5820	2	.00400
5821	2	.00400
5822	2	.00400
5823	2	.00400
5824	2	.00400
5825	2	.00400
5826	2	.00400
5827	2	.00400
5828	2	.00400
5829	2	.00400
5830	2	.00400
5831	2	.00400
5832	2	.00400
5833	2	.00400
5834	2	.00400
5835	2	.00400
5836	2	.00400
5837	2	.00400
5838	2	.00400
5839	2	.00400
5840	2	.00400
5841	2	.00400
5842	2	.00400
5843	2	.00400
5844	2	.00400
5845	2	.00400
5846	2	.00400
5847	2	.00400
5848	2	.00400
5849	2	.00400
5850	2	.00400
5851	2	.00400
5852	2	.00400
5853	2	.00400
5854	2	.00400
5855	2	.00400
5856	2	.00400
5857	2	.00400
5858	2	.00400
5859	2	.00400
5860	2	.00400
5861	2	.00400
5862	2	.00400
5863	2	.00400
5864	2	.00400
5865	2	.00400
5866	2	.00400
5867	2	.00400
5868	2	.00400
5869	2	.00400
5870	2	.00400
5871	2	.00400
5872	2	.00400
5873	2	.00400
5874	2	.00400
5875	2	.00400
5876	2	.00400
5877	2	.00400
5878	2	.00400
5879	2	.00400
5880	2	.00400
5881	2	.00400
5882	2	.00400
5883	2	.00400
5884	2	.00400
5885	2	.00400
5886	2	.00400
5887	2	.00400
5888	2	.00400
5889	2	.00400
5890	2	.00400
5891	2	.00400
5892	2	.00400
5893	2	.00400
5894	2	.00400
5895	2	.00400
5896	2	.00400
5897	2	.00400
5898	2	.00400
5899	2	.00400
5900	2	.00400
5901	2	.00400
5902	2	.00400
5903	2	.00400
5904	2	.00400
5905	2	.00400
5906	2	.00400
5907	2	.00400
5908	2	.00400
5909	2	.00400
5910	2	.00400
5911	2	.00400
5912	2	.00400
5913	2	.00400
5914	2	.00400
5915	2	.00400
5916	2	.00400
5917	2	.00400
5918	2	.00400
5919	2	.00400
5920	2	.00400
5921	2	.00400
5922	2	.00400
5923	2	.00400
5924	2	.00400
5925	2	.00400
5926	2	.00400
5927	2	.00400
5928	2	.00400
5929	2	.00400
5930	2	.00400
5931	2	.00400
5932	2	.00400
5933	2	.00400
5934	2	.00400
5935	2	.00400
5936	2	.00400
5937	2	.00400
5938	2	.00400
5939	2	.00400
5940	2	.00400
5941	2	.00400
5942	2	.00400
5943	2	.00400
5944	2	.00400
5945	2	.00400
5946	2	.00400
5947	2	.00400
5948	2	.00400
5949	2	.00400
5950	2	.00400
5951	2	.00400
5952	2	.00400
5953	2	.00400
5954	2	.00400
5955	2	.00400
5956	2	.00400
5957	2	.00400
5958	2	.00400
5959	2	.00400
5960	2	.00400
5961	2	.00400
5962	2	.00400
5963	2	.00400
5964	2	.00400
5965	2	.00400
5966	2	.00400
5967	2	.00400
5968	2	.00400
5969	2	.00400
5970	2	.00400
5971	2	.00400
5972	2	.00400
5973	2	.00400
5974	2	.00400
5975	2	.00400
5976	2	.00400
5977	2	.00400
5978	2	.00400
5979	2	.00400
5980	2	.00400
5981	2	.00400
5982	2	.00400
5983	2	.00400
5984	2	.00400
5985	2	.00400
5986	2	.00400
5987	2	.00400
5988	2	.00400
5989	2	.00400
5990	2	.00400
5991	2	.00400
5992	2	.00400
5993	2	.00400
5994	2	.00400
5995	2	.00400
5996	2	.00400
5997	2	.00400
5998	2	.00400
5999	2	.00400
6000	2	.00400
6001	2	.00400
6002	2	.00400
6003	2	.00400
6004	2	.00400
6005	2	.00400
6006	2	.00400
6007	2	.00400
6008	2	.00400
6009	2	.00400
6010	2	.00400
6011	2	.00400
6012	2	.00400
6013	2	.00400
6014	2	.00400
6015	2	.00400
6016	2	.00400
6017	2	.00400
6018	2	.00400
6019	2	.00400
6020	2	.00400
6021	2	.00400
6022	2	.00400
6023	2	.00400
6024	2	.00400
6025	2	.00400
6026	2	.00400
6027	2	.00400
6028	2	.00400
6029	2	.00400
6030	2	.00400
6031	2	.00400
6032	2	.00400
6033	2	.00400
6034	2	.00400
6035	2	.00400
6036	2	.00400
6037	2	.00400
6038	2	.00400
6039	2	.00400
6040	2	.00400
6041	2	.00400
6042	2	.00400
6043	2	.00400
6044	2	.00400
6045	2	.00400
6046	2	.00400
6047	2	.00400
6048	2	.00400
6049	2	.00400
6050	2	.00400
6051	2	.00400
6052	2	.00400
6053	2	.00400
6054	2	.00400
6055	2	.00400
6056	2	.00400
6057	2	.00400
6058	2	.00400
6059	2	.00400
6060	2	.00400
6061	2	.00400
6062	2	.00400
6063	2	.00400
6064	2	.00400
6065	2	.00400
6066	2	.00400
6067	2	.00400
6068	2	.00400
6069	2	.00400
6070	2	.00400
6071	2	.00400
6072	2	.00400
6073	2	.00400
6074	2	.00400
6075	2	.00400
6076	2	.00400
6077	2	.00400
6078	2	.00400
6079	2	.00400
6080	2	.00400
6081	2	.00400
6082	2	.00400
6083	2	.00400
6084	2	.00400
6085	2	.00400
6086	2	.00400
6087	2	.00400
6088	2	.00400
6089	2	.00400
6090	2	.00400
6091	2	.00400
6092	2	.00400
6093	2	.00400
6094	2	.00400
6095	2	.00400
6096	2	.00400
6097	2	.00400
6098	2	.00400
6099	2	.00400
6100	2	.00400
6101	2	.00400
6102	2	.00400
6103	2	.00400
6104	2	.00400
6105	2	.00400
6106	2	.00400
6107	2	.00400
6108	2	.00400
6109	2	.00400
6110	2	.00400
6111	2	.00400
6112	2	.00400
6113	2	.00400
6114	2	.00400
6115	2	.00400
6116	2	.00400
6117	2	.00400
6118	2	.00400
6119	2	.00400
6120	2	.00400
6121	2	.00400
6122	2	.00400
6123	2	.00400
6124	2	.00400
6125	2	.00400
6126	2	.00400
6127	2	.00400
6128	2	.00400
6129	2	.00400
6130	2	.00400
6131	2	.00400
6132	2	.00400
6133	2	.00400
6134	2	.00400
6135	2	.00400
6136	2	.00400
6137	2	.00400
6138	2	.00400
6139	2	.00400
6140	2	.00400
6141	2	.00400
6142	2	.00400
6143	2	.00400
6144	2	.00400
6145	2	.00400
6146	2	.00400
6147	2	.00400
6148	2	.00400
6149	2	.00400
6150	2	.00400
6151	2	.00400
6152	2	.00400
6153	2	.00400
6154	2	.00400
6155	2	.00400
6156	2	.00400
6157	2	.00400
6158	2	.00400
6159	2	.00400
6160	2	.00400
6161	2	.00400
6162	2	.00400
6163	2	.00400
6164	2	.00400
6165	2	.00400
6166	2	.00400
6167	2	.00400
6168	2	.00400
6169	2	.00400
6170	2	.00400
6171	2	.00400
6172	2	.00400
6173	2	.00400
6174	2	.00400
6175	2	.00400
6176	2	.00400
6177	2	.00400
6178	2	.00400
6179	2	.00400
6180	2	.00400
6181	2	.00400
6182	2	.00400
6183	2	.00400
6184	2	.00400
6185	2	.00400
6186	2	.00400
6187	2	.00400
6188	2	.00400
6189	2	.00400
6190	2	.00400
6191	2	.00400
6192	2	.00400
6193	2	.00400
6194	2	.00400
6195	2	.00400
6196	2	.00400
6197	2	.00400
6198	2	.00400
6199	2	.00400
6200	2	.00400
6201	2	.00400
6202	2	.00400
6203	2	.00400
6204	2	.00400
6205	2	.00400
6206	2	.00400
6207	2	.00400
6208	2	.00400
6209	2	.00400
6210	2	.00400
6211	2	.00400
6212	2	.00400
6213	2	.00400
6214	2	.00400
6215	2	.00400
6216	2	.00400
6217	2	.00400
6218	2	.00400
6219	2	.00400
6220	2	.00400
6221	2	.00400
6222	2	.00400
6223	2	.00400
6224	2	.00400
6225	2	.00400
6226	2	.00400
6227	2	.00400
6228	2	.00400
6229	2	.00400
6230	2	.00400
6231	2	.00400
6232	2	.00400
6233	2	.00400
6234	2	.00400
6235	2	.00400
6236	2	.00400
6237	2	.00400
6238	2	.00400
6239	2	.00400
6240	2	.00400
6241	2	.00400
6242	2	.00400
6243	2	.00400
6244	2	.00400
6245	2	.00400
6246	2	.00400
6247	2	.00400
6248	2	.00400
6249	2	.00400
6250	2	.00400
6251	2	.00400
6252	2	.00400
6253	2	.00400
6254	2	.00400
6255	2	.00400
6256	2	.00400
6257	2	.00400
6258	2	.00400
6259	2	.00400
6260	2	.00400
6261	2	.00400
6262	2	.00400
6263	2	.00400
6264	2	.00400
6265	2	.00400
6266	2	.00400
6267	2	.00400
6268	2	.00400
6269	2	.00400
6270	2	.00400
6271	2	.00400
6272	2	.00400
6273	2	.00400
6274	2	.00400
6275	2	.00400
6276	2	.00400
6277	2	.00400
6278	2	.00400
6279	2	.00400
6280	2	.00400
6281	2	.00400
6282	2	.00400
6283	2	.00400
6284	2	.00400
6285	2	.00400
6286	2	.00400
6287	2	.00400
6288	2	.00400
6289	2	.00400
6290	2	.00400
6291	2	.00400
6292	2	.00400
6293	2	.00400
6294	2	.00400
6295	2	.00400
6296	2	.00400
6297	2	.00400
6298	2	.00400
6299	2	.00400
6300	2	.00400
6301	2	.00400
6302	2	.00400
6303	2	.00400
6304	2	.00400
6305	2	.00400
6306	2	.00400
6307	2	.00400
6308	2	.00400
6309	2	.00400
6310	2	.00400
6311	2	.00400
6312	2	.00400
6313	2	.00400
6314	2	.00400
6315	2	.00400
6316	2	.00400
6317	2	.00400
6318	2	.00400
6319	2	.00400
6320	2	.00400
