Number of clusters	Members in cluster	Percentage of total
6317	1	.01300
6318	1	.01300
6319	1	.01300
6320	1	.01300
6321	1	.01300
6322	1	.01300
6323	1	.01300
6324	1	.01300
6325	1	.01300
6326	1	.01300
6327	1	.01300
6328	1	.01300
6329	1	.01300
6330	1	.01300
6331	1	.01300
6332	1	.01300
6333	1	.01300
6334	1	.01300
6335	1	.01300
6336	1	.01300
6337	1	.01300
6338	1	.01300
6339	1	.01300
6340	1	.01300
6341	1	.01300
6342	1	.01300
6343	1	.01300
6344	1	.01300
6345	1	.01300
6346	1	.01300
6347	1	.01300
6348	1	.01300
6349	1	.01300
6350	1	.01300
6351	1	.01300
6352	1	.01300
6353	1	.01300
6354	1	.01300
6355	1	.01300
6356	1	.01300
6357	1	.01300
6358	1	.01300
6359	1	.01300
6360	1	.01300
6361	1	.01300
6362	1	.01300
6363	1	.01300
6364	1	.01300
6365	1	.01300
6366	1	.01300
6367	1	.01300
6368	1	.01300
6369	1	.01300
6370	1	.01300
6371	1	.01300
6372	1	.01300
6373	1	.01300
6374	1	.01300
6375	1	.01300
6376	1	.01300
6377	1	.01300
6378	1	.01300
6379	1	.01300
6380	1	.01300
6381	1	.01300
6382	1	.01300
6383	1	.01300
6384	1	.01300
6385	1	.01300
6386	1	.01300
6387	1	.01300
6388	1	.01300
6389	1	.01300
6390	1	.01300
6391	1	.01300
6392	1	.01300
6393	1	.01300
6394	1	.01300
6395	1	.01300
6396	1	.01300
6397	1	.01300
6398	1	.01300
6399	1	.01300
6400	1	.01300
6401	1	.01300
6402	1	.01300
6403	1	.01300
6404	1	.01300
6405	1	.01300
6406	1	.01300
6407	1	.01300
6408	1	.01300
6409	1	.01300
6410	1	.01300
6411	1	.01300
6412	1	.01300
6413	1	.01300
6414	1	.01300
6415	1	.01300
6416	1	.01300
6417	1	.01300
6418	1	.01300
6419	1	.01300
6420	1	.01300
6421	1	.01300
6422	1	.01300
6423	1	.01300
6424	1	.01300
6425	1	.01300
6426	1	.01300
6427	1	.01300
6428	1	.01300
6429	1	.01300
6430	1	.01300
6431	1	.01300
6432	1	.01300
6433	1	.01300
6434	1	.01300
6435	1	.01300
6436	1	.01300
6437	1	.01300
6438	1	.01300
6439	1	.01300
6440	1	.01300
6441	1	.01300
6442	1	.01300
6443	1	.01300
6444	1	.01300
6445	1	.01300
6446	1	.01300
6447	1	.01300
6448	1	.01300
6449	1	.01300
6450	1	.01300
6451	1	.01300
6452	1	.01300
6453	1	.01300
6454	1	.01300
6455	1	.01300
6456	1	.01300
6457	1	.01300
6458	1	.01300
6459	1	.01300
6460	1	.01300
6461	1	.01300
6462	1	.01300
6463	1	.01300
6464	1	.01300
6465	1	.01300
6466	1	.01300
6467	1	.01300
6468	1	.01300
6469	1	.01300
6470	1	.01300
6471	1	.01300
6472	1	.01300
6473	1	.01300
6474	1	.01300
6475	1	.01300
6476	1	.01300
6477	1	.01300
6478	1	.01300
6479	1	.01300
6480	1	.01300
6481	1	.01300
6482	1	.01300
6483	1	.01300
6484	1	.01300
6485	1	.01300
6486	1	.01300
6487	1	.01300
6488	1	.01300
6489	1	.01300
6490	1	.01300
6491	1	.01300
6492	1	.01300
6493	1	.01300
6494	1	.01300
6495	1	.01300
6496	1	.01300
6497	1	.01300
6498	1	.01300
6499	1	.01300
6500	1	.01300
6501	1	.01300
6502	1	.01300
6503	1	.01300
6504	1	.01300
6505	1	.01300
6506	1	.01300
6507	1	.01300
6508	1	.01300
6509	1	.01300
6510	1	.01300
6511	1	.01300
6512	1	.01300
6513	1	.01300
6514	1	.01300
6515	1	.01300
6516	1	.01300
6517	1	.01300
6518	1	.01300
6519	1	.01300
6520	1	.01300
6521	1	.01300
6522	1	.01300
6523	1	.01300
6524	1	.01300
6525	1	.01300
6526	1	.01300
6527	1	.01300
6528	1	.01300
6529	1	.01300
6530	1	.01300
6531	1	.01300
6532	1	.01300
6533	1	.01300
6534	1	.01300
6535	1	.01300
6536	1	.01300
6537	1	.01300
6538	1	.01300
6539	1	.01300
6540	1	.01300
6541	1	.01300
6542	1	.01300
6543	1	.01300
6544	1	.01300
6545	1	.01300
6546	1	.01300
6547	1	.01300
6548	1	.01300
6549	1	.01300
6550	1	.01300
6551	1	.01300
6552	1	.01300
6553	1	.01300
6554	1	.01300
6555	1	.01300
6556	1	.01300
6557	1	.01300
6558	1	.01300
6559	1	.01300
6560	1	.01300
6561	1	.01300
6562	1	.01300
6563	1	.01300
6564	1	.01300
6565	1	.01300
6566	1	.01300
6567	1	.01300
6568	1	.01300
6569	1	.01300
6570	1	.01300
6571	1	.01300
6572	1	.01300
6573	1	.01300
6574	1	.01300
6575	1	.01300
6576	1	.01300
6577	1	.01300
6578	1	.01300
6579	1	.01300
6580	1	.01300
6581	1	.01300
6582	1	.01300
6583	1	.01300
6584	1	.01300
6585	1	.01300
6586	1	.01300
6587	1	.01300
6588	1	.01300
6589	1	.01300
6590	1	.01300
6591	1	.01300
6592	1	.01300
6593	1	.01300
6594	1	.01300
6595	1	.01300
6596	1	.01300
6597	1	.01300
6598	1	.01300
6599	1	.01300
6600	1	.01300
6601	1	.01300
6602	1	.01300
6603	1	.01300
6604	1	.01300
6605	1	.01300
6606	1	.01300
6607	1	.01300
6608	1	.01300
6609	1	.01300
6610	1	.01300
6611	1	.01300
6612	1	.01300
6613	1	.01300
6614	1	.01300
6615	1	.01300
6616	1	.01300
6617	1	.01300
6618	1	.01300
6619	1	.01300
6620	1	.01300
6621	1	.01300
6622	1	.01300
6623	1	.01300
6624	1	.01300
6625	1	.01300
6626	1	.01300
6627	1	.01300
6628	1	.01300
6629	1	.01300
6630	1	.01300
6631	1	.01300
6632	1	.01300
6633	1	.01300
6634	1	.01300
6635	1	.01300
6636	1	.01300
6637	1	.01300
6638	1	.01300
6639	1	.01300
6640	1	.01300
6641	1	.01300
6642	1	.01300
6643	1	.01300
6644	1	.01300
6645	1	.01300
6646	1	.01300
6647	1	.01300
6648	1	.01300
6649	1	.01300
6650	1	.01300
6651	1	.01300
6652	1	.01300
6653	1	.01300
6654	1	.01300
6655	1	.01300
6656	1	.01300
6657	1	.01300
6658	1	.01300
6659	1	.01300
6660	1	.01300
6661	1	.01300
6662	1	.01300
6663	1	.01300
6664	1	.01300
6665	1	.01300
6666	1	.01300
6667	1	.01300
6668	1	.01300
6669	1	.01300
6670	1	.01300
6671	1	.01300
6672	1	.01300
6673	1	.01300
6674	1	.01300
6675	1	.01300
6676	1	.01300
6677	1	.01300
6678	1	.01300
6679	1	.01300
6680	1	.01300
6681	1	.01300
6682	1	.01300
6683	1	.01300
6684	1	.01300
6685	1	.01300
6686	1	.01300
6687	1	.01300
6688	1	.01300
6689	1	.01300
6690	1	.01300
6691	1	.01300
6692	1	.01300
6693	1	.01300
6694	1	.01300
6695	1	.01300
6696	1	.01300
6697	1	.01300
6698	1	.01300
6699	1	.01300
6700	1	.01300
6701	1	.01300
6702	1	.01300
6703	1	.01300
6704	1	.01300
6705	1	.01300
6706	1	.01300
6707	1	.01300
6708	1	.01300
6709	1	.01300
6710	1	.01300
6711	1	.01300
6712	1	.01300
6713	1	.01300
6714	1	.01300
6715	1	.01300
6716	1	.01300
6717	1	.01300
6718	1	.01300
6719	1	.01300
6720	1	.01300
6721	1	.01300
6722	1	.01300
6723	1	.01300
6724	1	.01300
6725	1	.01300
6726	1	.01300
6727	1	.01300
6728	1	.01300
6729	1	.01300
6730	1	.01300
6731	1	.01300
6732	1	.01300
6733	1	.01300
6734	1	.01300
6735	1	.01300
6736	1	.01300
6737	1	.01300
6738	1	.01300
6739	1	.01300
6740	1	.01300
6741	1	.01300
6742	1	.01300
6743	1	.01300
6744	1	.01300
6745	1	.01300
6746	1	.01300
6747	1	.01300
6748	1	.01300
6749	1	.01300
6750	1	.01300
6751	1	.01300
6752	1	.01300
6753	1	.01300
6754	1	.01300
6755	1	.01300
6756	1	.01300
6757	1	.01300
6758	1	.01300
6759	1	.01300
6760	1	.01300
6761	1	.01300
6762	1	.01300
6763	1	.01300
6764	1	.01300
6765	1	.01300
6766	1	.01300
6767	1	.01300
6768	1	.01300
6769	1	.01300
6770	1	.01300
6771	1	.01300
6772	1	.01300
6773	1	.01300
6774	1	.01300
6775	1	.01300
6776	1	.01300
6777	1	.01300
6778	1	.01300
6779	1	.01300
6780	1	.01300
6781	1	.01300
6782	1	.01300
6783	1	.01300
6784	1	.01300
6785	1	.01300
6786	1	.01300
6787	1	.01300
6788	1	.01300
6789	1	.01300
6790	1	.01300
6791	1	.01300
6792	1	.01300
6793	1	.01300
6794	1	.01300
6795	1	.01300
6796	1	.01300
6797	1	.01300
6798	1	.01300
6799	1	.01300
6800	1	.01300
6801	1	.01300
6802	1	.01300
6803	1	.01300
6804	1	.01300
6805	1	.01300
6806	1	.01300
6807	1	.01300
6808	1	.01300
6809	1	.01300
6810	1	.01300
6811	1	.01300
6812	1	.01300
6813	1	.01300
6814	1	.01300
6815	1	.01300
6816	1	.01300
6817	1	.01300
6818	1	.01300
6819	1	.01300
6820	1	.01300
6821	1	.01300
6822	1	.01300
6823	1	.01300
6824	1	.01300
6825	1	.01300
6826	1	.01300
6827	1	.01300
6828	1	.01300
6829	1	.01300
6830	1	.01300
6831	1	.01300
6832	1	.01300
6833	1	.01300
6834	1	.01300
6835	1	.01300
6836	1	.01300
6837	1	.01300
6838	1	.01300
6839	1	.01300
6840	1	.01300
6841	1	.01300
6842	1	.01300
6843	1	.01300
6844	1	.01300
6845	1	.01300
6846	1	.01300
6847	1	.01300
6848	1	.01300
6849	1	.01300
6850	1	.01300
6851	1	.01300
6852	1	.01300
6853	1	.01300
6854	1	.01300
6855	1	.01300
6856	1	.01300
6857	1	.01300
6858	1	.01300
6859	1	.01300
6860	1	.01300
6861	1	.01300
6862	1	.01300
6863	1	.01300
6864	1	.01300
6865	1	.01300
6866	1	.01300
6867	1	.01300
6868	1	.01300
6869	1	.01300
6870	1	.01300
6871	1	.01300
6872	1	.01300
6873	1	.01300
6874	1	.01300
6875	1	.01300
6876	1	.01300
6877	1	.01300
6878	1	.01300
6879	1	.01300
6880	1	.01300
6881	1	.01300
6882	1	.01300
6883	1	.01300
6884	1	.01300
6885	1	.01300
6886	1	.01300
6887	1	.01300
6888	1	.01300
6889	1	.01300
6890	1	.01300
6891	1	.01300
6892	1	.01300
6893	1	.01300
6894	1	.01300
6895	1	.01300
6896	1	.01300
6897	1	.01300
6898	1	.01300
6899	1	.01300
6900	1	.01300
6901	1	.01300
6902	1	.01300
6903	1	.01300
6904	1	.01300
6905	1	.01300
6906	1	.01300
6907	1	.01300
6908	1	.01300
6909	1	.01300
6910	1	.01300
6911	1	.01300
6912	1	.01300
6913	1	.01300
6914	1	.01300
6915	1	.01300
6916	1	.01300
6917	1	.01300
6918	1	.01300
6919	1	.01300
6920	1	.01300
6921	1	.01300
6922	1	.01300
6923	1	.01300
6924	1	.01300
6925	1	.01300
6926	1	.01300
6927	1	.01300
6928	1	.01300
6929	1	.01300
6930	1	.01300
6931	1	.01300
6932	1	.01300
6933	1	.01300
6934	1	.01300
6935	1	.01300
6936	1	.01300
6937	1	.01300
6938	1	.01300
6939	1	.01300
6940	1	.01300
6941	1	.01300
6942	1	.01300
6943	1	.01300
6944	1	.01300
6945	1	.01300
6946	1	.01300
6947	1	.01300
6948	1	.01300
6949	1	.01300
6950	1	.01300
6951	1	.01300
6952	1	.01300
6953	1	.01300
6954	1	.01300
6955	1	.01300
6956	1	.01300
6957	1	.01300
6958	1	.01300
6959	1	.01300
6960	1	.01300
6961	1	.01300
6962	1	.01300
6963	1	.01300
6964	1	.01300
6965	1	.01300
6966	1	.01300
6967	1	.01300
6968	1	.01300
6969	1	.01300
6970	1	.01300
6971	1	.01300
6972	1	.01300
6973	1	.01300
6974	1	.01300
6975	1	.01300
6976	1	.01300
6977	1	.01300
6978	1	.01300
6979	1	.01300
6980	1	.01300
6981	1	.01300
6982	1	.01300
6983	1	.01300
6984	1	.01300
6985	1	.01300
6986	1	.01300
6987	1	.01300
6988	1	.01300
6989	1	.01300
6990	1	.01300
6991	1	.01300
6992	1	.01300
6993	1	.01300
6994	1	.01300
6995	1	.01300
6996	1	.01300
6997	1	.01300
6998	1	.01300
6999	1	.01300
7000	1	.01300
7001	1	.01300
7002	1	.01300
7003	1	.01300
7004	1	.01300
7005	1	.01300
7006	1	.01300
7007	1	.01300
7008	1	.01300
7009	1	.01300
7010	1	.01300
7011	1	.01300
7012	1	.01300
7013	1	.01300
7014	1	.01300
7015	1	.01300
7016	1	.01300
7017	1	.01300
7018	1	.01300
7019	1	.01300
7020	1	.01300
7021	1	.01300
7022	1	.01300
7023	1	.01300
7024	1	.01300
7025	1	.01300
7026	1	.01300
7027	1	.01300
7028	1	.01300
7029	1	.01300
7030	1	.01300
7031	1	.01300
7032	1	.01300
7033	1	.01300
7034	1	.01300
7035	1	.01300
7036	1	.01300
7037	1	.01300
7038	1	.01300
7039	1	.01300
7040	1	.01300
7041	1	.01300
7042	1	.01300
7043	1	.01300
7044	1	.01300
7045	1	.01300
7046	1	.01300
7047	1	.01300
7048	1	.01300
7049	1	.01300
7050	1	.01300
7051	1	.01300
7052	1	.01300
7053	1	.01300
7054	1	.01300
7055	1	.01300
7056	1	.01300
7057	1	.01300
7058	1	.01300
7059	1	.01300
7060	1	.01300
7061	1	.01300
7062	1	.01300
7063	1	.01300
7064	1	.01300
7065	1	.01300
7066	1	.01300
7067	1	.01300
7068	1	.01300
7069	1	.01300
7070	1	.01300
7071	1	.01300
7072	1	.01300
7073	1	.01300
7074	1	.01300
7075	1	.01300
7076	1	.01300
7077	1	.01300
7078	1	.01300
7079	1	.01300
7080	1	.01300
7081	1	.01300
7082	1	.01300
7083	1	.01300
7084	1	.01300
7085	1	.01300
7086	1	.01300
7087	1	.01300
7088	1	.01300
7089	1	.01300
7090	1	.01300
7091	1	.01300
7092	1	.01300
7093	1	.01300
7094	1	.01300
7095	1	.01300
7096	1	.01300
7097	1	.01300
7098	1	.01300
7099	1	.01300
7100	1	.01300
7101	1	.01300
7102	1	.01300
7103	1	.01300
7104	1	.01300
7105	1	.01300
7106	1	.01300
7107	1	.01300
7108	1	.01300
7109	1	.01300
7110	1	.01300
7111	1	.01300
7112	1	.01300
7113	1	.01300
7114	1	.01300
7115	1	.01300
7116	1	.01300
7117	1	.01300
7118	1	.01300
7119	1	.01300
7120	1	.01300
7121	1	.01300
7122	1	.01300
7123	1	.01300
7124	1	.01300
7125	1	.01300
7126	1	.01300
7127	1	.01300
7128	1	.01300
7129	1	.01300
7130	1	.01300
7131	1	.01300
7132	1	.01300
7133	1	.01300
7134	1	.01300
7135	1	.01300
7136	1	.01300
7137	1	.01300
7138	1	.01300
7139	1	.01300
7140	1	.01300
7141	1	.01300
7142	1	.01300
7143	1	.01300
7144	1	.01300
7145	1	.01300
7146	1	.01300
7147	1	.01300
7148	1	.01300
7149	1	.01300
7150	1	.01300
7151	1	.01300
7152	1	.01300
7153	1	.01300
7154	1	.01300
7155	1	.01300
7156	1	.01300
7157	1	.01300
7158	1	.01300
7159	1	.01300
7160	1	.01300
7161	1	.01300
7162	1	.01300
7163	1	.01300
7164	1	.01300
7165	1	.01300
7166	1	.01300
7167	1	.01300
7168	1	.01300
7169	1	.01300
7170	1	.01300
7171	1	.01300
7172	1	.01300
7173	1	.01300
7174	1	.01300
7175	1	.01300
7176	1	.01300
7177	1	.01300
7178	1	.01300
7179	1	.01300
7180	1	.01300
7181	1	.01300
7182	1	.01300
7183	1	.01300
7184	1	.01300
7185	1	.01300
7186	1	.01300
7187	1	.01300
7188	1	.01300
7189	1	.01300
7190	1	.01300
7191	1	.01300
7192	1	.01300
7193	1	.01300
7194	1	.01300
7195	1	.01300
7196	1	.01300
7197	1	.01300
7198	1	.01300
7199	1	.01300
7200	1	.01300
7201	1	.01300
7202	1	.01300
7203	1	.01300
7204	1	.01300
7205	1	.01300
7206	1	.01300
7207	1	.01300
7208	1	.01300
7209	1	.01300
7210	1	.01300
7211	1	.01300
7212	1	.01300
7213	1	.01300
7214	1	.01300
7215	1	.01300
7216	1	.01300
7217	1	.01300
7218	1	.01300
7219	1	.01300
7220	1	.01300
7221	1	.01300
7222	1	.01300
7223	1	.01300
7224	1	.01300
7225	1	.01300
7226	1	.01300
7227	1	.01300
7228	1	.01300
7229	1	.01300
7230	1	.01300
7231	1	.01300
7232	1	.01300
7233	1	.01300
7234	1	.01300
7235	1	.01300
7236	1	.01300
7237	1	.01300
7238	1	.01300
7239	1	.01300
7240	1	.01300
7241	1	.01300
7242	1	.01300
7243	1	.01300
7244	1	.01300
7245	1	.01300
7246	1	.01300
7247	1	.01300
7248	1	.01300
7249	1	.01300
7250	1	.01300
7251	1	.01300
7252	1	.01300
7253	1	.01300
7254	1	.01300
7255	1	.01300
7256	1	.01300
7257	1	.01300
7258	1	.01300
7259	1	.01300
7260	1	.01300
7261	1	.01300
7262	1	.01300
7263	1	.01300
7264	1	.01300
7265	1	.01300
7266	1	.01300
7267	1	.01300
7268	1	.01300
7269	1	.01300
7270	1	.01300
7271	1	.01300
7272	1	.01300
7273	1	.01300
7274	1	.01300
7275	1	.01300
7276	1	.01300
7277	1	.01300
7278	1	.01300
7279	1	.01300
7280	1	.01300
7281	1	.01300
7282	1	.01300
7283	1	.01300
7284	1	.01300
7285	1	.01300
7286	1	.01300
7287	1	.01300
7288	1	.01300
7289	1	.01300
7290	1	.01300
7291	1	.01300
7292	1	.01300
7293	1	.01300
7294	1	.01300
7295	1	.01300
7296	1	.01300
7297	1	.01300
7298	1	.01300
7299	1	.01300
7300	1	.01300
7301	1	.01300
7302	1	.01300
7303	1	.01300
7304	1	.01300
7305	1	.01300
7306	1	.01300
7307	1	.01300
7308	1	.01300
7309	1	.01300
7310	1	.01300
7311	1	.01300
7312	1	.01300
7313	1	.01300
7314	1	.01300
7315	1	.01300
7316	1	.01300
7317	1	.01300
7318	1	.01300
7319	1	.01300
7320	1	.01300
7321	1	.01300
7322	1	.01300
7323	1	.01300
7324	1	.01300
7325	1	.01300
7326	1	.01300
7327	1	.01300
7328	1	.01300
7329	1	.01300
7330	1	.01300
7331	1	.01300
7332	1	.01300
7333	1	.01300
7334	1	.01300
7335	1	.01300
7336	1	.01300
7337	1	.01300
7338	1	.01300
7339	1	.01300
7340	1	.01300
7341	1	.01300
7342	1	.01300
7343	1	.01300
7344	1	.01300
7345	1	.01300
7346	1	.01300
7347	1	.01300
7348	1	.01300
7349	1	.01300
